time,open,high,low,close,ADX
1748420400,21429.75,21434.5,21424.5,21429.75,17.12928517375161
1748420700,21430.25,21439.5,21428.25,21430,16.48426609572827
1748421000,21430.5,21435.5,21423,21433.5,16.49159688322454
1748421300,21433.5,21437,21430.5,21430.75,16.26828760206664
1748421600,21430.75,21440.5,21430.75,21438.75,15.535172772171983
1748421900,21438.5,21438.5,21426.25,21427,15.40822331383141
1748422200,21426.5,21430.5,21416.75,21419.25,16.263127827547677
1748422500,21418.75,21422.75,21418,21419.5,17.056967733141352
1748422800,21419.5,21424.75,21415.75,21423.75,18.009760050991062
1748423100,21423.75,21431,21421,21423,17.864287969077616
1748423400,21422.25,21429,21418.5,21423,18.002172563484546
1748423700,21422.25,21430.25,21414,21428.25,18.594357365314867
1748424000,21428.25,21432,21407.5,21411,19.733494752640034
1748424300,21411,21417.75,21410.25,21416.25,20.79126518372769
1748424600,21416,21420.75,21408.75,21419.25,21.23028303284591
1748424900,21418.75,21422.5,21414.25,21420.5,21.327030847214026
1748425200,21420.75,21422.75,21407,21409.25,22.15059259708834
1748425500,21409.25,21421.5,21409,21420.5,22.91532850768592
1748425800,21420,21428,21415.75,21424.5,22.474891294560365
1748426100,21424.5,21430.5,21422.75,21430.25,21.66715824214728
1748426400,21429.75,21437.75,21424,21436,20.353610775648985
1748426700,21435.75,21446.5,21432.5,21445.25,20.132052369311303
1748427000,21444.75,21451.25,21440.75,21450,20.38666948388294
1748427300,21450.25,21454,21446.5,21448,20.8755077152638
1748427600,21448.25,21455.5,21447.5,21451.25,21.46708532478411
1748427900,21451.75,21458.25,21449.5,21458.25,22.26784561712073
1748428200,21457.25,21488.25,21456.5,21485.25,24.78387839809042
1748428500,21485.25,21499,21480.25,21491,27.498290794116194
1748428800,21491,21502.75,21489.75,21495.5,30.137611227429957
1748429100,21495.25,21507.75,21495,21499.5,32.74153621312744
1748429400,21499.75,21516,21499.75,21510.75,35.390408883305035
1748429700,21510.75,21518,21504.25,21517,37.90319178628664
1748430000,21517,21523.5,21499.25,21502.25,40.37948089203454
1748430300,21502,21506.5,21491.75,21502.5,41.559426320302705
1748430600,21502,21509,21493.75,21502.25,42.752289299414024
1748430900,21502.25,21507,21493,21495.25,43.74580681177472
1748431200,21495.25,21497.5,21486.25,21487,43.67085992692186
1748431500,21487,21497.75,21487,21493.75,43.61576780422667
1748431800,21494.25,21511.75,21491.25,21497,44.28264211270604
1748432100,21497,21504,21494.5,21500,44.901882542008316
1748432400,21500.25,21504.25,21489.5,21489.75,44.73437966258375
1748432700,21489.75,21497.5,21484.5,21493.5,43.8843869087301
1748433000,21493,21501.75,21492.5,21500.75,43.37701479249529
1748433300,21500.5,21508,21496.5,21503.5,43.29033140705776
1748433600,21503.75,21510,21500,21509,43.3275920036547
1748433900,21509,21516.25,21502.25,21505.75,43.71348034797348
1748434200,21506.25,21519.25,21503.75,21516.25,44.2303280606594
1748434500,21515.75,21522,21513.25,21515.25,44.85383906740804
1748434800,21515.75,21529.75,21512,21525.75,45.80449141773833
1748435100,21525.5,21526.5,21508,21513,46.03286199116657
1748435400,21513,21514.5,21504.5,21513,45.69407756368778
1748435700,21513,21528.25,21512.25,21527.75,46.132805859726005
1748436000,21527.75,21537.5,21525,21537.5,46.936359569117606
1748436300,21537.25,21537.75,21513.25,21513.5,46.152630079495445
1748436600,21514.25,21520,21501.5,21507,44.18347215590504
1748436900,21506.5,21511,21503.75,21506.5,42.354968369713944
1748437200,21507,21514,21500.25,21507.75,40.29885093761582
1748437500,21507.5,21514,21504.25,21510.5,38.38959903638185
1748437800,21510.25,21519.5,21506.75,21513.25,37.058505590913256
1748438100,21514,21515.75,21502.25,21511.5,35.31513496583419
1748438400,21511.75,21513.25,21495,21496.75,32.945485537486825
1748438700,21496.5,21506,21488,21505,31.084610036888492
1748439000,21504.75,21526.5,21490.25,21525.75,30.037106344095083
1748439300,21525.75,21558.25,21511,21555.5,30.656839365897255
1748439600,21556.25,21564.75,21538,21541.75,31.475444721876134
1748439900,21542,21545,21478.75,21482.5,29.800636991555514
1748440200,21483.25,21504.75,21467.5,21490.75,28.687542588981835
1748440500,21490.75,21493.25,21451.5,21466.75,28.22648580243387
1748440800,21467,21487.75,21463,21478.5,27.79836164349647
1748441100,21478.25,21485.25,21460,21467.25,27.511437050558303
1748441400,21466.5,21479,21456,21471,27.39635414799966
1748441700,21471,21480.25,21454,21465.75,27.367552005138617
1748442000,21465.75,21473.5,21438.25,21467.25,27.920545068140324
1748442300,21467.75,21472.25,21446.25,21455.25,28.434038626641904
1748442600,21456,21462.5,21440,21455.5,29.13645853889779
1748442900,21455.25,21458.75,21433,21443,30.033219596426868
1748443200,21443,21464.5,21438.5,21447,30.392674780956536
1748443500,21447.5,21458.25,21436.75,21455,30.79646677641101
1748443800,21455.25,21458,21435.5,21439,31.223850245580216
1748444100,21439.25,21447,21426.25,21432.5,31.999150015769533
1748444400,21432.5,21469.25,21428.5,21467,30.908891574085633
1748444700,21466.5,21468.75,21448,21458.75,29.896508735379157
1748445000,21458,21459,21437.25,21438.25,29.496857693339614
1748445300,21438.25,21465.25,21438.25,21464.75,28.64781455235967
1748445600,21465,21477.5,21459.5,21465.75,27.002292677020368
1748445900,21465.25,21468,21451,21458.5,25.951925363279255
1748446200,21458,21469.25,21448.25,21451.75,25.127480859138878
1748446500,21452,21457,21441,21453,24.75326229167353
1748446800,21453.25,21463.25,21447,21451.5,23.925421770561623
1748447100,21451.25,21456.25,21446.25,21449.25,23.201351633604165
1748447400,21449.75,21464.25,21449,21457.25,21.90837988039042
1748447700,21456.75,21460.75,21433.5,21437,21.639336471645674
1748448000,21437,21464.75,21436,21463.25,21.079063258718552
1748448300,21462.75,21475.25,21460.5,21471.25,19.793116047851544
1748448600,21471.25,21471.75,21459,21468.25,18.69792301629031
1748448900,21467.5,21476.25,21464.5,21472.75,17.37293352345635
1748449200,21472,21475.75,21457.25,21462.5,16.63005963922877
1748449500,21462,21472.25,21461.5,21469.75,15.940248175303159
1748449800,21469.5,21474.5,21463,21466,15.109044980334543
1748450100,21465.5,21481.25,21465,21475,14.278253743552344
1748450400,21474.75,21476.25,21466.5,21469,13.506804737968872
1748450700,21469,21475,21461.75,21470.5,12.717804128876246
1748451000,21471,21474,21453,21457.5,12.697308770511656
1748451300,21457.75,21470.5,21455,21464.75,12.678277366315966
1748451600,21465,21480,21459.25,21476.5,11.800523690879293
1748451900,21476.75,21483,21473.25,21475.5,11.251084750109849
1748452200,21475.5,21487.75,21475,21475.25,11.15080284614334
1748452500,21475,21489.75,21474,21487,11.22781422267633
1748452800,21487,21491.25,21477,21480.5,11.43031213171342
1748453100,21481,21482.25,21466,21478.75,10.763310931116008
1748453400,21478.5,21480.5,21467,21470.5,10.143952673418411
1748453700,21470.75,21475,21461.5,21465.5,10.099613266839384
1748454000,21465.25,21469,21456,21464.25,10.546753367440767
1748454300,21464.25,21474.25,21461,21471.75,10.362913310902803
1748454600,21471.75,21472.5,21463.5,21470.75,10.192204686974694
1748454900,21470.25,21479.25,21466.5,21469.75,9.64312014897797
1748455200,21469.75,21493.75,21467.75,21488.75,10.410014627444394
1748455500,21488.5,21490.5,21474.5,21486.5,11.122130928877501
1748455800,21487.25,21502.5,21487.25,21495.5,12.634396897174252
1748456100,21495.25,21496.25,21473,21476,12.520801144512447
1748456400,21476,21485,21470,21484.75,12.136618138340664
1748456700,21484.5,21488,21476.75,21481.25,12.021709948353244
1748457000,21481.25,21490,21478.75,21482.5,12.07803532648281
1748457300,21482.25,21491.5,21481.25,21487.75,12.256062869301653
1748457600,21488.25,21494,21485,21485.75,12.634748135683981
1748457900,21486.25,21489.5,21477.5,21479,12.134057592647844
1748458200,21479.25,21483,21401.5,21434,14.830623569585253
1748458500,21432.75,21475.75,21426.5,21469,17.334577691027135
1748458800,21468.75,21486.5,21459.5,21485.5,18.80992165416697
1748459100,21486,21514,21482,21504.75,18.41138311077186
1748459400,21505,21513.5,21461,21485,18.838249318530007
1748459700,21485,21492.25,21455.25,21468.5,19.431922512013227
1748460000,21467.25,21474.75,21458,21462.75,19.983190477390497
1748460300,21462.75,21468.5,21449.5,21458.25,20.801771101215014
1748460600,21458,21462.25,21445.5,21455.75,21.703905167603807
1748460900,21455.75,21456,21423,21425,23.252148054257596
1748461200,21425,21434.5,21407.5,21420.25,25.09342293888596
1748461500,21420.75,21437.25,21407.75,21420,26.60399421261022
1748461800,21419.5,21419.5,21349,21372,29.162252436476837
1748462100,21372.25,21390.25,21351.75,21372.75,31.537777930067268
1748462400,21373,21374.5,21331.75,21364,34.028690939702315
1748462700,21364.75,21394.75,21364,21392.25,35.10811468907448
1748463000,21391.5,21391.75,21369,21382,36.110436742062916
1748463300,21382,21403,21378.75,21394.25,36.37349003049698
1748463600,21394.25,21469.75,21320,21437.75,33.78837702211506
1748463900,21438.25,21468,21438.25,21449.25,31.387914942903272
1748464200,21449.75,21461.25,21441.25,21458,29.158914440778045
1748464500,21458.25,21494,21456.75,21474,28.152229326801116
1748464800,21474,21501.5,21473.5,21500.25,27.432630009523844
1748465100,21501,21503.5,21487.75,21502,26.823433063176445
1748465400,21501.75,21510.25,21496.25,21504,26.462533947483518
1748465700,21505.25,21528.75,21500.75,21525,26.65538607013317
1748469600,21518,21518,21490,21506,26.319409717623394
1748469900,21507.5,21521.25,21495.5,21517.25,26.106952934266474
1748470200,21516.5,21524.75,21511,21517.75,26.020732883163795
1748470500,21517.5,21523.5,21513.25,21518.25,25.940671407139877
1748470800,21518.75,21521.25,21509.5,21514.5,25.646994532121255
1748471100,21515.25,21517.75,21504.25,21514.25,25.063265145625905
1748471400,21513.75,21517.5,21507,21515.25,24.5212307153088
1748471700,21515.25,21542.5,21512.5,21538.75,24.9896544710019
1748472000,21538.25,21546.75,21537.5,21539.25,25.568842508962497
1748472300,21539.5,21560,21539,21559.25,26.53460503517912
1748472600,21559,21588.5,21558.25,21585,28.178849639272443
1748472900,21583.75,21597.25,21583,21588,29.899325634169998
1748473200,21587.75,21647.75,21587.5,21642.25,32.35074047486414
1748473500,21642.5,21697.25,21638,21678.75,35.161402078599366
1748473800,21678.75,21743,21677.75,21735.25,38.11950098376124
1748474100,21735.25,21776,21726.75,21748.25,41.06377348559866
1748474400,21748.25,21762.75,21719,21735,43.426475323918936
1748474700,21735,21738,21706.25,21712.5,45.01289643858611
1748475000,21712.5,21742.75,21706.25,21729.25,46.533174892681686
1748475300,21729,21760,21726.5,21751.75,48.1131576366494
1748475600,21751.75,21773.75,21734,21752.75,49.70704573511138
1748475900,21752.75,21757.75,21726,21739,50.770058775257645
1748476200,21738.75,21749.5,21727.5,21747.75,51.75714231253631
1748476500,21748,21772.5,21745.5,21766,52.933014275907766
1748476800,21766.25,21769.5,21730,21746.25,53.1928325297423
1748477100,21745.5,21750,21717.5,21732.25,52.799654063791415
1748477400,21733,21740,21709.25,21724.75,52.02568833424138
1748477700,21724.75,21761,21713.5,21745.25,51.705144932723435
1748478000,21745,21761,21733.25,21750.25,51.40749748845678
1748478300,21750,21752.5,21734,21744.5,51.13111057592346
1748478600,21744,21756.75,21740.25,21754.25,50.96328110834087
1748478900,21753.5,21761.5,21748.75,21756.25,50.90891119170832
1748479200,21756.5,21774.25,21755.25,21767.75,51.122444163775626
1748479500,21768.5,21813,21763.25,21804.5,51.96435587319752
1748479800,21804,21818,21798,21817,52.81618483162854
1748480100,21817,21833.25,21812,21821,53.81328300702813
1748480400,21821,21822.5,21792.25,21796.25,53.54461278905773
1748480700,21797,21809.75,21780,21783.75,52.62229718350656
1748481000,21784,21786.25,21771,21774.25,51.29053565727919
1748481300,21775,21778.25,21755,21769,49.25895317918389
1748481600,21769,21776.75,21761.75,21767.75,47.372483735238255
1748481900,21768,21776.75,21752.5,21775,45.157819267057256
1748482200,21775.75,21778.75,21765.25,21776.5,43.17383961030891
1748482500,21776.5,21778.5,21760.75,21766.25,41.09206974672983
1748482800,21766.75,21782.5,21764.5,21781,39.322444704675284
1748483100,21780.5,21782.25,21765.5,21771.75,37.67922145133893
1748483400,21772,21795.25,21770.5,21792.25,36.698366691623704
1748483700,21792,21797.25,21791.25,21794.25,35.86841404178276
1748484000,21794.25,21795.5,21785.75,21790.75,34.72061594497836
1748484300,21791.5,21793.75,21782,21788,33.397553666443805
1748484600,21787.75,21793.5,21784.5,21789.5,32.168995836376
1748484900,21789.25,21796,21784,21795,31.164166054654974
1748485200,21795,21814.5,21790.5,21790.5,31.127780399235533
1748485500,21791,21810.75,21788.75,21798,30.95050968308094
1748485800,21798,21808.25,21791.75,21803.75,30.78590116093739
1748486100,21804.25,21812,21796.5,21798.25,30.820625143602037
1748486400,21798.5,21821.75,21798.5,21820,31.311488704573637
1748486700,21819.75,21824,21802.75,21803.75,31.86827467465182
1748487000,21803.25,21819,21798.75,21803.5,31.97161871163238
1748487300,21804.25,21804.75,21790,21790.75,31.217055587502283
1748487600,21790.5,21797,21786.25,21789.75,30.173054632897824
1748487900,21790.25,21793.75,21784,21788.5,28.995875711982215
1748488200,21787.75,21811.25,21787.75,21811.25,28.968208672210018
1748488500,21810.75,21817.25,21801.5,21808,29.24840061787752
1748488800,21808,21808.75,21794,21795.5,28.799369851100547
1748489100,21795,21799.75,21788.25,21797.25,27.872090680770416
1748489400,21797.25,21800.5,21785.75,21794.5,26.791943398317418
1748489700,21794,21804.5,21791,21793,26.060945473447667
1748490000,21792.75,21796.75,21779.25,21786.5,24.372131949005517
1748490300,21786.75,21791,21780.75,21786,22.803947962023525
1748490600,21786.25,21788.25,21782.75,21785,21.347777116968818
1748490900,21785.75,21787,21781.75,21783.25,19.902482353447578
1748491200,21782.5,21796,21781.75,21793.75,19.336267344009173
1748491500,21793.75,21797,21791.5,21796.75,18.892063029270247
1748491800,21797,21800.5,21794.25,21799,18.768896510409807
1748492100,21799,21800.5,21786.25,21789.5,17.79300816682193
1748492400,21789,21793,21785,21789.25,16.758996107604467
1748492700,21789,21789.75,21778,21787,16.01222832684361
1748493000,21786.75,21794.25,21778.5,21779,14.878071323585853
1748493300,21778.75,21789,21775.75,21786.75,14.079937811803124
1748493600,21786,21800,21786,21796.5,13.85940853124002
1748493900,21796.25,21801.5,21795,21798.5,13.784247878045184
1748494200,21798,21804,21796.75,21802.75,13.934312704016898
1748494500,21803,21806.25,21791.75,21796,13.488766039147862
1748494800,21796.75,21800.5,21792.25,21799.25,13.075044136055187
1748495100,21799.5,21800.25,21791.5,21798.25,12.59746125800806
1748495400,21798.5,21800,21792.75,21796.25,12.153991442678587
1748495700,21797,21815.25,21796.5,21813.75,13.230690205490584
1748496000,21813.25,21815,21806.5,21808.5,14.230481913816007
1748496300,21808.75,21810,21803.75,21805.75,14.754590745112313
1748496600,21805.5,21810.25,21801.75,21805.75,14.948904489033463
1748496900,21805.5,21810.75,21803.25,21809,15.182291382164598
1748497200,21809.5,21819,21803.25,21809.5,16.203127011932672
1748497500,21810,21823,21807.75,21821.25,17.48883835304317
1748497800,21821.75,21825,21816.5,21817.5,18.846491570675262
1748498100,21817,21817.5,21801.5,21805.25,17.965709298672863
1748498400,21804.75,21806.5,21797,21798.5,16.721170025223543
1748498700,21798.25,21801,21789.25,21789.5,16.343020332992108
1748499000,21789,21790.5,21778.75,21781.5,16.863029463142055
1748499300,21781,21782.75,21768.25,21774.5,18.05040469493278
1748499600,21774,21789,21772.25,21787,18.42401908780616
1748499900,21786.75,21789,21780.75,21784.5,18.770946738331435
1748500200,21785.5,21790.25,21777.25,21789.25,19.352317503823933
1748500500,21789.5,21792,21777,21782.75,19.666997684597682
1748500800,21783,21785.25,21770,21772.75,20.485576464592317
1748501100,21772,21780.25,21771,21772,21.245685331730193
1748501400,21772.5,21786.5,21766.5,21775.75,21.099348373915117
1748501700,21775.5,21781,21765.5,21771.5,21.052548437600684
1748502000,21771.25,21776.75,21746.25,21760.75,22.386603473219196
1748502300,21761.5,21773,21754.25,21772.25,23.625368863436385
1748502600,21772.5,21777.25,21766.25,21768.75,24.192359798681515
1748502900,21768,21770.5,21756.25,21764,25.349384150001463
1748503200,21763.25,21779.5,21759.75,21778.25,25.309407290424307
1748503500,21778,21794,21774.25,21791,23.831483549828928
1748503800,21791.5,21797.75,21780.25,21795.25,22.137198686277472
1748504100,21796,21804,21791.5,21802.75,21.061246216152522
1748504400,21802.25,21818.25,21801.75,21815.25,21.056638916654354
1748504700,21814.75,21816,21806.75,21812,21.05236070997748
1748505000,21812,21824.75,21809.25,21824.5,21.592441863613786
1748505300,21824.5,21849.25,21821.5,21849.25,23.242430640417005
1748505600,21849.5,21858.75,21825,21832,25.11418689605917
1748505900,21832.75,21848.25,21825,21826.25,26.852246276298324
1748506200,21826,21829.5,21820.25,21822.75,27.95927161923586
1748506500,21823,21827.5,21814,21816,28.346200830827794
1748506800,21815.25,21823,21815.25,21816.25,28.705492241591728
1748507100,21816.75,21819,21787,21791,26.672704089544258
1748507400,21790.25,21792,21775.5,21778,25.45306893763259
1748507700,21778,21789.5,21775.5,21786.5,24.320550582286042
1748508000,21786.5,21793.25,21782,21785.75,22.98860604787334
1748508300,21784.5,21790.5,21777.5,21783.75,22.049794274303856
1748508600,21784.25,21793.75,21781.25,21790,20.917112210257024
1748508900,21790.5,21793,21779.25,21782.75,20.009827516985524
1748509200,21782.25,21791.75,21773.75,21791.75,19.56090474018315
1748509500,21791.75,21803.5,21789,21802,18.169096519551637
1748509800,21802,21810.75,21798.5,21803,17.409287635511394
1748510100,21803.5,21805.5,21782.25,21793,16.800060144850228
1748510400,21792.75,21799.75,21784.25,21798,16.234348903522005
1748510700,21798,21800.75,21788.25,21792,15.625243913074687
1748511000,21792,21809.5,21785.5,21794.25,14.667818919559542
1748511300,21793.75,21801.25,21789.5,21798.5,13.77878142558119
1748511600,21798.75,21815.75,21798.5,21802,14.00433088729196
1748511900,21802.75,21818.5,21798.5,21815.5,14.390701048149948
1748512200,21815.75,21815.75,21799.75,21804.5,14.749473340375225
1748512500,21804,21809.25,21783.25,21785,13.77506819441226
1748512800,21785.75,21788,21757.25,21758.5,14.46512540576665
1748513100,21757.75,21768.5,21747.75,21758.75,15.552120017599217
1748513400,21758.75,21771.75,21749.25,21751.25,16.29114143639506
1748513700,21751.5,21754,21732,21738.5,17.734084281954118
1748514000,21739.25,21745.5,21728.25,21730.75,19.22087145557941
1748514300,21731,21743.5,21729,21732.75,20.60145954537432
1748514600,21732.75,21752.25,21731.25,21749.5,21.086000203071244
1748514900,21750,21751.5,21732.75,21737.75,21.535930813789818
1748515200,21736.75,21744.75,21734.75,21734.75,21.95372352374278
1748515500,21735.25,21739.75,21720.5,21731.75,23.07207639575262
1748515800,21731.25,21738.5,21713,21713.75,24.439949792729703
1748516100,21713.75,21736.75,21710.5,21735.5,25.816794059067018
1748516400,21735.75,21739.5,21725.75,21727.25,26.790299235503547
1748516700,21728,21736.5,21720.75,21726,27.932058490395683
1748517000,21725.25,21731.25,21718,21729.25,29.12116775533353
1748517300,21729.25,21734,21728.25,21731.75,29.886131190425637
1748517600,21730.5,21733,21699.25,21700.5,31.76409044219894
1748517900,21700.75,21702.5,21678,21684.5,34.06051622136748
1748518200,21684.5,21697.75,21673,21689,36.3032806461392
1748518500,21688.5,21704,21678,21679,37.741742756538336
1748518800,21679.25,21702.25,21678,21700.25,39.07745757333753
1748519100,21699.75,21702.5,21678.25,21681.5,40.28958353918075
1748519400,21681,21682.25,21648.75,21656.25,42.17707026136975
1748519700,21656.5,21666.25,21649,21655,43.9297365034024
1748520000,21655,21673.5,21644.25,21662.25,44.78676165676777
1748520300,21663.25,21691,21633.75,21639.5,43.97906848932991
1748520600,21639.75,21651.25,21620,21648.75,43.745043489182216
1748520900,21648.25,21652.25,21636,21640.5,43.44297722439768
1748521200,21640,21649.5,21627,21647.25,43.488938971481545
1748521500,21647.25,21666.75,21646,21657,42.14298436569578
1748521800,21659.25,21686.5,21651.25,21685.25,39.62326647527924
1748522100,21685,21688,21642.5,21643,37.707396190697246
1748522400,21643,21648,21628.25,21639.75,36.554442615318095
1748522700,21640,21660,21639.25,21650.25,34.758426920800524
1748523000,21650.25,21667.75,21641,21662,32.65370300332538
1748523300,21662,21664.75,21640.25,21645,30.737811361996897
1748523600,21645,21665.75,21639.25,21653.25,28.95876912362045
1748523900,21653,21670.75,21650.25,21659,26.98822758169487
1748524200,21659.25,21671.25,21648.5,21669.5,25.268595050434
1748524500,21670,21685,21669.25,21682,24.114534930632264
1748524800,21682,21693,21677.75,21682.5,23.485784994852455
1748525100,21682.75,21685.5,21661.5,21673,21.83241810480969
1748525400,21674.25,21679.25,21577.25,21609,23.261042086036905
1748525700,21609.5,21612.75,21560.5,21562.25,24.93063353035736
1748526000,21562,21580.25,21522.5,21526.5,27.120767435515035
1748526300,21527,21537.5,21486.75,21491.75,29.61547917793581
1748526600,21491.25,21550.25,21485.5,21546.25,31.320030148981324
1748526900,21546.25,21557.75,21499.5,21518,32.54755170900423
1748527200,21517.75,21534,21486.5,21486.75,33.897208374783524
1748527500,21486.75,21487.5,21407,21415.5,36.097617521650875
1748527800,21415.25,21439.5,21395.5,21436.75,38.24373396253851
1748528100,21436.75,21449.25,21386,21407,39.81029353078042
1748528400,21406.75,21420.5,21380.25,21408.5,41.32840082669461
1748528700,21408.25,21462.25,21405.25,21456.5,41.02962420868258
1748529000,21456,21474,21431,21431,40.33026742091025
1748529300,21431.5,21475.5,21430.25,21463.25,39.625684190719895
1748529600,21463,21463.5,21433.25,21456.75,38.97142833411456
1748529900,21455.75,21484,21449.25,21477.75,37.56863604940517
1748530200,21478,21507.75,21466.75,21497,35.44582731584076
1748530500,21497.25,21522,21492.5,21516,33.02370003471185
1748530800,21515.5,21519.25,21477.75,21493.75,31.20540128120261
1748531100,21493.5,21505.75,21473.5,21484.5,29.640134520084516
1748531400,21484.25,21507.75,21459,21461.75,28.602242604243944
1748531700,21461.5,21481,21458.25,21459.5,27.660072437936385
1748532000,21459.75,21487.25,21457,21483.25,26.529975973000937
1748532300,21483.75,21510.25,21481.75,21500.5,24.662393834226087
1748532600,21500.75,21504.75,21424.25,21442.75,24.50348783998794
1748532900,21443.25,21460,21431.5,21439.25,24.355932273909662
1748533200,21439.25,21454.25,21430.25,21443,24.25049064212606
1748533500,21443,21453,21421.75,21424,24.37327279398956
1748533800,21423.75,21459.5,21420.5,21441.5,24.19989890435313
1748534100,21441.5,21443.5,21325.5,21349,25.90405576431351
1748534400,21348.25,21363.5,21301,21350.75,27.801898840815525
1748534700,21351.25,21371.75,21348.5,21366.25,29.23846410731919
1748535000,21366.5,21409.25,21362.75,21406.5,29.223202931212217
1748535300,21406.5,21429.5,21405.5,21421.75,28.57192403821866
1748535600,21421.75,21433.75,21406,21423,27.83518232947112
1748535900,21423,21438.25,21414.5,21426.25,27.005438828562088
1748536200,21426,21445.25,21423.5,21436,26.001943299923504
1748536500,21435.75,21456.5,21429,21439.5,24.696305210923768
1748536800,21439.75,21456.25,21437,21449.5,23.483926985424016
1748537100,21449.5,21457.25,21433,21433.5,22.481714453676492
1748537400,21433.75,21446.75,21425.75,21444.25,21.779405710107174
1748537700,21444.25,21471.75,21434.25,21455.75,20.252776150683083
1748538000,21456.25,21484,21451.75,21453.75,19.24519126909447
1748538300,21453.5,21461,21439.25,21448.25,17.88308632332529
1748538600,21448,21460.25,21443.75,21448.25,16.618274587968195
1748538900,21448.5,21452,21418,21431,16.3320542904393
1748539200,21430.75,21452.25,21423.5,21430.25,16.055815169233654
1748539500,21429.75,21434.25,21408.25,21415.5,16.29153636338306
1748539800,21416,21437.5,21409.75,21419.5,16.359116713322734
1748540100,21419.75,21433.75,21400.5,21413,16.72685381558996
1748540400,21413.25,21435.5,21403.5,21407.75,16.97804494800994
1748540700,21408.25,21418.5,21375.5,21378.5,18.077168855731628
1748541000,21378.5,21403.75,21376,21390,19.097783912901765
1748541300,21389.5,21390.75,21367.75,21372.25,20.284021317117666
1748541600,21372.5,21389.25,21367.5,21385.75,21.392915234585224
1748541900,21384.75,21405,21382.25,21393.5,21.468046263567725
1748542200,21393,21404.75,21379.5,21394.5,21.638448371297386
1748542500,21395,21400.75,21345.5,21348,22.856048850607554
1748542800,21349,21353.25,21322.75,21331.5,24.525710777976354
1748543100,21330.75,21349.25,21317,21330,26.200602013309283
1748543400,21330,21366.75,21329.5,21363.5,26.740780387358594
1748543700,21364,21383.25,21362,21379.75,26.39344877461729
1748544000,21380,21389,21369.25,21380.5,25.79000667118795
1748544300,21380,21394.5,21371,21372.5,24.958638810677204
1748544600,21372.75,21395.75,21372.75,21386.5,24.12295430908668
1748544900,21386.5,21398.75,21347,21362.75,24.26217298242223
1748545200,21363.25,21388.75,21356.75,21382,24.391447464805236
1748545500,21382.5,21383.5,21340.5,21358.25,25.02667908633123
1748545800,21358,21363.5,21341.5,21346.75,25.616537020605374
1748546100,21346,21378.5,21336.25,21374.5,25.263931266090843
1748546400,21374,21404.75,21371.5,21397,23.632590532800176
1748546700,21396.5,21409,21366.25,21370.75,22.33768383874938
1748547000,21370.25,21388,21370,21382.25,21.135270479987927
1748547300,21381.75,21387,21371.5,21376.75,20.018743789709433
1748547600,21376.25,21398,21376,21386.25,18.770484467546282
1748547900,21386.25,21425,21384.25,21413.25,18.779381940495384
1748548200,21413.75,21447.75,21372.75,21391,19.55311948393244
1748548500,21391.5,21420,21388.25,21411.75,20.271590059981136
1748548800,21411.5,21427.75,21392,21392.75,21.188185986699608
1748549100,21392.75,21397.25,21369,21388.25,20.738079830278608
1748549400,21387.25,21399,21379.5,21380.25,20.387547794769354
1748549700,21379.75,21405.75,21379,21405,20.326818320046986
1748550000,21405.5,21407.25,21393,21397.75,20.330367006540804
1748550300,21398,21409,21398,21407.75,20.4072225612158
1748550600,21408,21417,21405,21407.75,20.814649160417563
1748550900,21407.5,21412.25,21402,21408.75,20.98034338293502
1748551200,21408.5,21410.25,21394.75,21397.25,20.625152786166453
1748551500,21397.25,21398.75,21387.25,21387.5,19.793408435928633
1748551800,21387,21392.25,21377.5,21380.25,18.41254882879894
1748552100,21379.5,21387.25,21378.25,21384.5,17.13032205074994
1748556000,21370.75,21373.25,21348,21369.5,17.44910565157513
1748556300,21369.5,21384.5,21352.5,21382.75,17.04318582572071
1748556600,21383.5,21397,21381.75,21383,15.962299536620339
1748556900,21382.25,21384,21370.75,21378.75,15.498964041890753
1748557200,21379.25,21381,21360.25,21361.5,15.543690144608997
1748557500,21361.5,21363.5,21346.25,21349.5,16.156836399330174
1748557800,21349.5,21368.25,21347.25,21359,16.427504944218096
1748558100,21359.5,21361.25,21348.75,21349.5,16.67884002161403
1748558400,21349.75,21352.5,21340.75,21342.5,17.26525217401494
1748558700,21342.25,21351,21340,21349,17.84301247953815
1748559000,21349.75,21355,21335.25,21344,18.59564586184996
1748559300,21344.25,21354.5,21341,21352.75,19.294519716853785
1748559600,21353.25,21362.75,21344.25,21353.5,19.251214723003844
1748559900,21354,21364.25,21353.5,21360.75,19.08751374901378
1748560200,21360.75,21363.25,21354,21358.75,18.935505701737295
1748560500,21358.5,21364.75,21349.25,21363,19.095552305633127
1748560800,21362.5,21369.5,21355.75,21367.25,18.795381393001595
1748561100,21367.75,21368.75,21357.25,21360.5,18.516651259843744
1748561400,21361.25,21367.25,21347.25,21348.5,18.94094435799982
1748561700,21348.25,21352,21339.75,21342,19.78392464271357
1748562000,21342.5,21346.25,21325.75,21331,21.275599830312807
1748562300,21331.5,21331.75,21321.25,21325.5,22.86101759260348
1748562600,21326,21330.5,21317.75,21327.5,24.486941303196264
1748562900,21328,21328.75,21313.5,21317,26.18095594071736
1748563200,21317,21338,21315,21332.75,26.694812146733515
1748563500,21332.5,21344.25,21330.25,21337.5,26.525447285116893
1748563800,21337.5,21342,21327.25,21338,26.55137659617895
